0.25925925925926,0.25925925925926,0,0,0,0.813333333333333,0.044117647058824,0.472527472527473,0.047337278106509,0,0,0,0,0.110091743119266,0.111111111111111,0.47244094488189,0.587155963302752,0.403669724770642,0.271375464684015,1,2
0.481481481481481,0.481481481481481,0.153846153846154,0,0.173913043478261,0.066666666666667,0.279411764705882,0,0.205128205128205,0.125,0,0,0,0.165137614678899,0.333333333333333,0.637795275590551,0.577981651376147,0.577981651376147,0.044609665427509,0.5,1
0.5,0.5,0.076923076923077,0,0.217391304347826,0.053333333333333,0.279411764705882,0,0.264299802761341,0.125,0,0,0,0.165137614678899,0.277777777777778,0.637795275590551,0.568807339449541,0.559633027522936,0.048327137546468,0.5,1
0.518518518518519,0.518518518518519,0.076923076923077,0,0.260869565217391,0.053333333333333,0.323529411764706,0,0.453648915187377,0.125,0,0,0,0.027522935779817,0.611111111111111,0.606299212598425,0.559633027522936,0.55045871559633,0.048327137546468,1,1
0.481481481481481,0.481481481481481,0.153846153846154,0,0.217391304347826,0.053333333333333,0.323529411764706,0,0.392504930966469,0,0,0,0,0.027522935779817,0.5,0.606299212598425,0.577981651376147,0.559633027522936,0.04089219330855,1,1
0.518518518518519,0.518518518518519,0.038461538461539,0,0.434782608695652,0.186666666666667,0.838235294117647,0,0,0.5625,0,0.5,0,0,0.277777777777778,0.125984251968504,0.311926605504587,0.275229357798165,0.631970260223048,0.5,3
0.518518518518519,0.518518518518519,0.038461538461539,0,0.391304347826087,0.226666666666667,0.897058823529412,0,0,0.375,0,0.5,0,0,0.333333333333333,0.086614173228347,0.311926605504587,0.26605504587156,0.799256505576208,0.5,3
0.296296296296296,0.296296296296296,0,0,0,0.946666666666667,0.044117647058824,0.065934065934066,0.307692307692308,0,0,0,0,0.110091743119266,0,0.488188976377953,0.44954128440367,0.422018348623853,0.011152416356877,1,3
0.296296296296296,0.296296296296296,0,0,0.043478260869565,0.96,0.044117647058824,0.054945054945055,0.268244575936884,0,0,0,0,0.110091743119266,0,0.488188976377953,0.44954128440367,0.422018348623853,0.011152416356877,1,3
0.296296296296296,0.296296296296296,0,0,0.130434782608696,0.986666666666667,0.014705882352941,0.065934065934066,0.209072978303748,0,0,0,0,0.110091743119266,0.055555555555556,0.488188976377953,0.44954128440367,0.422018348623853,0.003717472118959,1,3
0.833333333333334,0.833333333333334,0,0,0.043478260869565,0.693333333333333,0.25,0.098901098901099,0.544378698224852,0.0625,0,0,0,0.055045871559633,0.111111111111111,0.708661417322835,0.688073394495413,0.678899082568807,0.033457249070632,1,2
0.814814814814815,0.814814814814815,0,0,0.043478260869565,0.693333333333333,0.264705882352941,0.087912087912088,0.581854043392505,0.0625,0,0,0,0.055045871559633,0.277777777777778,0.708661417322835,0.688073394495413,0.678899082568807,0.037174721189591,1,2
0.462962962962963,0.462962962962963,0.153846153846154,0.101063829787234,0.260869565217391,0.213333333333333,0.176470588235294,0,0.254437869822485,0.125,0,0,0,0.348623853211009,0.277777777777778,0.590551181102362,0.559633027522936,0.55045871559633,0.026022304832714,1,1
0.462962962962963,0.462962962962963,0.230769230769231,0.26063829787234,0.173913043478261,0.213333333333333,0.191176470588235,0,0.106508875739645,0.0625,0,0,0,0.192660550458716,0.111111111111111,0.637795275590551,0.587155963302752,0.587155963302752,0.037174721189591,1,1
